user_id,typing_speed,click_interval,mouse_speed,read_time,navigation_entropy,navigation_depth,label,attack_type,typing_deviation,click_deviation,mouse_deviation,read_deviation,entropy_deviation
user_014,270.52760525900953,378.4373536136077,0.8850866380281442,4348.471773777071,0.4587759205730784,5,legitimate,none,0.11141883777335977,0.0027640499163170723,0.12933706999584116,0.02202070385812473,0.019889268301334143
user_087,298.78343603256894,344.5471403551647,3.3053645107135634,3754.1614925049785,0.22581365777802762,4,legitimate,none,0.029599560578201567,0.04692097751734586,0.04623054696022843,0.08851405231736321,0.2101031404156184
user_036,213.65682482965218,345.6498697041872,3.8655560826484447,4370.033910624325,0.2701738041153397,4,legitimate,none,0.02088069793378507,0.0007541088451019748,0.024237749886982532,0.05655939724693853,0.015409531806954906
user_072,221.13267686668266,525.3193444832127,2.3773940973698475,3441.9346481539224,0.5782632585833568,2,legitimate,none,0.02856035915608121,0.0574108473577329,0.0011097657740781954,0.053594649235973166,0.008025836460491627
user_004,330.7203383468793,597.3136724191696,0.7657444965175201,10061.149823258465,0.8301755028271205,7,attack,social_engineering,0.21422930343111077,0.6788021223140033,0.5919150267395309,2.2464898842738794,1.336998603517044
user_097,332.2457594149972,308.2548899268466,1.7100645240632906,4672.169621687108,0.4483620584899164,3,legitimate,none,0.006099226433818224,0.031188972805045245,0.07207433747729643,0.036911188751198865,0.18571226104401786
user_048,339.8307221415958,733.1997284957987,3.520751184232593,2857.752060120994,0.17248301680097397,4,legitimate,none,0.005143590287006553,0.07574891693169451,0.0597773846789394,0.08124931118521543,0.09892957937143806
user_048,356.59493534297184,688.9096805603459,4.137470140111911,2769.64283266137,0.16323668937132116,3,legitimate,none,0.05472839927477942,0.010766662784979888,0.10491846551682356,0.10957591605381299,0.04001906805585921
user_040,433.24343585285857,108.82627749177479,4.43032801459959,2012.0726050333546,0.8481362527671885,9,attack,credential_theft,0.5561551242378848,0.6738368797243136,1.9836146277084168,0.5715040046144592,1.0055571944830133
user_018,176.15321154037483,649.078175343589,3.2202664213714636,3641.528371778159,0.4530783361554642,6,legitimate,none,0.012847154653740821,0.10897059229480635,0.018915906938868778,0.011483483939402007,0.0882547504986475
user_049,339.04515708382826,490.3748126111967,3.7748956124403086,5501.066130824169,0.5167995324116179,2,legitimate,none,0.010073905638836292,0.040530916392720336,0.03206922680077617,0.1247646033891303,0.03194640183201687
user_090,441.59580726353465,741.3156887970977,3.935051115603405,7431.809094583621,0.4018766735314779,9,attack,behavioral_anomaly,0.44581966102244114,0.4164500171617168,0.7314691501394586,0.5748484074136188,1.0089929496331433
user_093,195.2088817120603,413.92555544481365,3.809193361923899,2915.3976467620832,0.5613034875841846,4,legitimate,none,0.13230515018573866,0.0008672271780191771,0.05640804395332521,0.09158726771739716,0.03795809365950472
user_085,350.1947866293983,1028.3271650849638,1.9967143158929443,7404.498873183864,0.3127016132297284,8,attack,social_engineering,0.3473913177027745,1.1575762515095032,0.4549131948366495,1.4255215492443203,0.5428328912547954
user_086,203.40253782965428,1279.5464750430644,1.984213157767265,7039.733611685894,0.36220362241892984,10,attack,social_engineering,0.13888260057510532,1.1163372062907095,0.30491995676615913,2.0562782521005154,0.9281733179095976
user_061,293.3725115154539,568.1242528192613,1.813978190263997,3984.5858886016413,0.2647284926401435,4,legitimate,none,0.15006472742781052,0.12162223911062668,0.07867013783589442,0.09143024497252543,0.026284260143223912
user_090,284.1424223677398,549.543445186074,2.5056799504561367,4544.830131443172,0.21853837270293236,5,legitimate,none,0.0696951963027735,0.05002610106364044,0.10252888892206832,0.036921104487855204,0.0924795562937852
user_067,172.97510499096472,662.8110961725711,3.2505550696720626,3121.1621631211246,0.18990848370149524,7,legitimate,none,0.09377010476715072,0.03211985204369679,0.04486746287811356,0.08805184284816246,0.02121830017797626
user_078,323.61492084043385,434.44624267072993,2.196450755046747,4986.46969820885,0.2540514146360861,4,legitimate,none,0.07034195696645434,0.06580157153453461,0.037993589903504384,0.15181209304045765,0.16254588450577118
user_067,147.72530693405,605.4561325254555,3.060282470093171,3233.6282565936344,0.22628258119837727,4,legitimate,none,0.06589145038845161,0.05719246776396653,0.016294290765788547,0.055191247555747544,0.16625252936880242
user_028,338.5070073874173,411.8494511789321,2.294797390220258,2861.619234755163,0.2737482330806419,5,legitimate,none,0.011627953785110822,0.0277917989147809,0.07904022544023531,0.014130504073729134,0.01592500430078953
user_018,173.93429241187442,512.9816020040781,3.4117807651559175,3978.6335595977243,0.47303755399567754,6,legitimate,none,8.879557498354996e-05,0.12355470785985961,0.03943071774814965,0.0800259076643855,0.04809012421350777
user_042,282.15617448291783,530.7208901082123,2.6598408423728976,3167.0880506101344,0.44571612422096113,3,legitimate,none,0.08627409555783581,0.07982062261274833,0.1001537808378762,0.18492915894922884,0.05263665021324098
user_092,172.22940526477117,540.0796765406137,2.9786137425828807,3425.9059987756486,0.6118176405704079,6,legitimate,none,0.007353345765558164,0.03502769432901438,0.08014518364499115,0.08645096191616929,0.04947015364053589
user_081,335.82464546653534,466.4104218657117,1.019393236850075,4602.177731729672,0.21803146138245416,5,legitimate,none,0.02041903648311444,0.02354664361092089,0.012706588846552822,0.024165536698321596,0.14105399434981353
user_000,235.28180674158457,697.2248454665101,3.9831855939543064,4203.963825180792,0.21795490606771323,3,legitimate,none,0.04612455704446126,0.024900012363482892,0.24631046467641887,0.10747919149771942,0.010233407318461347
user_059,601.5119959516409,367.65985153204286,4.184927198099261,1883.0562330744644,0.4996046970172534,10,attack,session_hijack,1.3639818533042556,0.3952937320317196,1.5402251756517387,0.513255062265069,1.6517400952573735
user_090,320.43737467655285,533.1688873165027,2.19413487688632,4899.010461010444,0.18518501090164538,4,legitimate,none,0.04913735323870627,0.01873883286484474,0.0345546375472819,0.03813199777263806,0.07425485035024834
user_037,303.9100883173953,696.8547898217165,2.9976641835146722,3653.38325696797,0.2717945080658081,7,legitimate,none,0.07770754276331839,0.11160815252018377,0.12457287117589269,0.017952741261573223,0.050074567677832325
user_006,286.2654456250393,334.3698855545451,1.2588625045350113,5061.890641973108,0.503830940770295,3,legitimate,none,0.054349862636520106,0.09190352281269255,0.053305000072736794,0.04440876411397947,0.13806453830324775
user_060,265.2007148741893,170.99774909206516,7.031744941081402,864.836010625804,1.0,9,attack,credential_theft,0.6540274517398716,0.6663731006247766,1.681921718229701,0.7789437705412663,1.097574552797126
user_092,153.53636341670716,565.3753008420686,3.0874264881082314,4340.503571422022,0.5564035732967572,7,legitimate,none,0.11509096129886001,0.010168557198006925,0.046541656399625035,0.1574348110803761,0.045583348970644054
user_099,400.476638545468,283.3123909920007,3.6916136990035118,2122.175023601741,1.0,4,attack,credential_theft,0.8148177362270747,0.4689178333258364,1.9935144272486554,0.5689426108662378,0.6840833584774374
user_053,262.6553453301763,588.0715525017367,2.753791005751259,3803.6944195640967,0.31496591682819935,8,legitimate,none,0.11906065702584262,0.016007524730271495,0.11381067753715235,0.2355781126008374,0.11643986336631558
user_022,219.71957350669425,387.14312919971377,4.276496127714552,4999.225239962807,0.4818957981632966,7,legitimate,none,0.05659661686915057,0.062154535388386355,0.12863320488953278,0.12993155017163543,0.10772573300882377
user_016,344.3600884361104,550.338610535912,2.208066961327171,1872.5829419319505,0.2590758554307083,1,legitimate,none,0.06738378616111222,0.001855678284590049,0.10808126019895997,0.14520278066869208,0.10645641050647421
user_060,249.19004258799458,870.5495812327575,4.804522626927463,7175.2740137930605,0.8697713426161388,6,attack,behavioral_anomaly,0.5541706640432777,0.6984946239421655,0.8324546306568905,0.8340344288792759,0.824410235023803
user_086,174.36861788119143,630.438431728748,2.50973665359175,2062.671474793031,0.1729738773286773,2,legitimate,none,0.0236828551395482,0.04272907265694297,0.1208263815531441,0.10449765326726411,0.07918200062956496
user_079,337.2755946159462,622.2901040367457,2.2841392428754843,4972.4215837570355,0.5132199455716676,6,legitimate,none,0.0033441160068410952,0.0327574446862445,0.001243052698921631,0.16926260300639795,0.04836263552807644
user_071,274.3684009048715,323.99378334798115,2.6043877767604533,3782.1142304586733,0.4410953158566362,6,legitimate,none,0.014778072958358627,0.04310709628296766,0.0554663923681506,0.21544142804813973,0.07856922497320486
user_081,349.7402823632622,478.6341458588162,0.9358542892798121,4782.638248691609,0.18072538826017318,6,legitimate,none,0.06270235602471703,0.0503718410743916,0.09361496603538849,0.014098868107815807,0.05418500226001504
user_073,225.49288802259647,632.6321309420025,4.254772607420906,2223.884211934367,0.18718903407172077,5,legitimate,none,0.007603360295433613,0.07574272509969565,0.14497124698462108,0.14048578833650205,0.03298031792277486
user_054,450.55677841809256,918.7366398925994,5.1426437194209536,8306.71010204841,0.842792942420709,7,attack,behavioral_anomaly,0.4446838592687414,0.47222734422058943,0.4280294085652409,0.7525734002981377,1.2172688689824964
user_090,329.72123383865,482.76736554688193,2.3449994267393577,4585.515554143449,0.21322933478780462,4,legitimate,none,0.07953344370410545,0.07756458746529776,0.03182755324165674,0.028299600311815727,0.06593952438026024
user_024,379.0269004199966,685.8206850887549,1.9868390987711935,2467.7648529110693,0.2669049443689987,4,legitimate,none,0.21682653154679152,0.041589681448152886,0.016800664641807097,0.059055742490743704,0.056752878446928536
user_030,359.39159402415015,389.44659763836904,1.4784418836174793,3454.8379326827076,0.5889742174535164,5,legitimate,none,0.08363681923858017,0.01611359200615796,0.030499572412968027,0.003898198241138921,0.007696980963246263
user_023,292.21370504022633,684.830821021591,1.5478138190426554,5454.690104089182,0.3221559621246102,5,legitimate,none,0.09891826292738785,0.10195521822791224,0.007627287295734546,0.1661108942262882,0.17964687180521302
user_075,374.8757050977662,316.8087607849737,3.1692705223936053,1892.6570797298289,0.6269333192375004,11,attack,credential_theft,0.7534342901472316,0.5033957222141718,1.9624450312304693,0.5740525815214428,1.2646490325515176
user_085,272.23253769282906,496.31008172904507,3.867087083492424,3341.5945754672925,0.22373833290369,4,legitimate,none,0.047427807860799684,0.04132894868614394,0.055683392887718966,0.09461960768031337,0.10389855515305936
user_042,250.82846119945495,580.4491395414306,2.9846156805688944,2427.571337165004,0.45547413171663775,5,legitimate,none,0.03433458321821238,0.0063996684194863795,0.009720240785514755,0.09175241835097385,0.03189614259865519
user_056,289.8141612536539,465.494051211731,2.0383058421137923,2323.226784682285,0.3607339009241129,3,legitimate,none,0.1164231180720973,0.06961425397974169,0.04158601777388316,0.018090247720392524,0.12064607038408082
user_059,298.1229865975707,1183.8137322745301,0.6794559727058839,11432.091022527326,0.5451325363965006,6,attack,social_engineering,0.1716430181156096,0.9470703179320151,0.5875743863839876,1.9550431554850338,1.8933871371149846
user_017,455.03197292234887,248.10732637435478,5.967189146056072,1985.704282095234,1.0,6,attack,session_hijack,1.1160669236600618,0.5807882360746898,1.0486990288505535,0.574032950415671,1.7586456786253928
user_095,564.7234780812731,155.7701065403639,6.26184049417414,1249.0215881714269,0.9437971287665848,5,attack,credential_theft,0.6200082736571221,0.527279812733873,1.3526930752870252,0.7455083330366078,1.4489147615204676
user_051,302.24381677618936,754.7571194663935,2.9767436185521245,2994.5459770218927,0.1903512710547961,4,legitimate,none,0.15642609729198334,0.11905077017921604,0.03605652473418072,0.1928846730264539,0.017437470796858288
user_078,336.5613465928541,401.4372699256728,1.7508260300201974,4428.689512853777,0.31928093251932094,5,legitimate,none,0.03315038125660442,0.13678142458637305,0.17259870633499041,0.02297185101891424,0.05247644977750381
user_091,551.2714992436834,149.87100663566682,6.041949607274244,774.9594096401215,0.7201637212632883,5,attack,session_hijack,1.218173032800117,0.5078797886314385,1.511219864965226,0.6426963445060457,2.539443552219159
user_052,265.9526669903115,735.3827436460952,1.564239884802173,3423.1743729131654,0.5935861555217079,8,legitimate,none,0.025819564217867266,0.056551703273481094,0.10138189170547053,0.03707876051629117,0.08951298173657385
user_097,283.80857449952697,273.2611308187952,1.7328805011955344,5102.280166761797,0.5633456973428843,4,legitimate,none,0.14057718069291994,0.14117048750195596,0.059693792533743975,0.051748831561158115,0.023113988915355512
user_041,240.9271005115949,149.7569692305421,6.273213388245903,405.66188629257357,0.45358536187340476,6,attack,credential_theft,0.586723104354569,0.5602995470451547,1.097710167202152,0.7986974216717161,1.039836172268895
user_081,379.56934122233935,964.8935961326422,0.6663510942208337,15111.586754281603,0.5729924551694872,12,attack,social_engineering,0.1533393593271168,1.1174775593835031,0.354631734783742,2.204223741367521,1.998720118453808
user_066,192.11596523571853,585.5440728893554,1.0025662951632748,2171.012485474847,0.15977794246266222,2,legitimate,none,0.13146152276562212,0.029171364329370574,0.038933024585895544,0.07546379508556875,0.06399045324106771
user_013,269.95394997764146,375.7627642695498,2.878773005162393,2061.124975911222,0.5523570873164719,5,legitimate,none,0.04415087774577246,0.05441841667341037,0.15494021620019716,0.0730901059016583,0.07026106022587722
user_011,379.02243639168404,310.1065105613919,1.7930834432127136,2069.6578964795435,0.32782715174503135,2,legitimate,none,0.13352556206610647,0.07540464046335009,0.129182303256788,0.030914702831237647,0.10603456872760635
user_042,247.50049691754128,587.565160343343,3.0138845869225364,2384.9226208880204,0.45972086046822946,5,legitimate,none,0.04714692516681437,0.01873763308796476,0.0196221545774087,0.10770893951514382,0.022869780398329702
user_036,237.4942055403287,341.8758698914495,3.9678811329991395,4461.665811161068,0.24642530704546856,4,legitimate,none,0.08835821630699733,0.010172687749990621,0.0513503249182214,0.03677711243134016,0.07384579170524622
user_048,387.89002002585454,1234.5416836885358,2.069804135747186,7565.52491245543,0.40876271643518275,7,attack,social_engineering,0.14729228984433765,0.8113166542758519,0.44725527142334914,1.432272316958648,1.604322723281039
user_030,457.68964578947265,708.9223944534791,0.7798291026105171,10889.584009839877,1.0,8,attack,social_engineering,0.3800249093427843,0.7910006466994698,0.4564456231251852,2.1396940938943274,0.6847987392844904
user_039,399.0048416716162,372.8050045942622,12.03555225128282,1410.7859934088294,1.0,7,attack,session_hijack,0.8149625462106141,0.3685362475118099,2.260491397020423,0.6973380130037731,0.9962311330441944
user_035,331.9842989208994,1017.784583821189,3.3410209143571605,8753.04999453075,0.3691388241457607,8,attack,behavioral_anomaly,0.795739700749705,0.7658371991170893,0.5466214121204617,0.819689046798083,0.7421706403372478
user_029,157.3492111566635,497.38589025970333,2.255414552002286,1946.5110677763687,0.25945858781353887,5,legitimate,none,0.0001790493179344115,0.08539471463683986,0.10072519291585554,0.09651025209573465,0.057853475106351394
user_020,278.3926098239911,231.78289886578318,5.178952689039638,1331.2571391537297,1.0,10,attack,credential_theft,0.7813041470887384,0.5820449396104473,1.6653482226840106,0.6224146749923327,0.7908151884801106
user_000,251.93939621611636,684.3181722628533,3.6123838801754533,3293.0476518740934,0.1902004600825329,4,legitimate,none,0.12018856416768235,0.005927582433582003,0.13028924364570324,0.13248973998862953,0.1362705951484125
user_083,229.26420562620086,418.28717188130946,1.7800161670281271,3643.7802683134564,0.4944095178858699,4,legitimate,none,0.04349341951002623,0.0024033091617028683,0.1037150700467996,0.0930354570526374,0.011955292209097301
user_069,239.04905214548134,541.571931901666,1.1416057788155853,3258.478020592783,0.4227476397216739,3,legitimate,none,0.12490743864799111,0.02249943250693366,0.005012491594863784,0.04310088533474056,0.02059444192886769
user_006,231.40844513189973,340.82926003375053,1.0520680516703882,4544.214103008437,0.5806326256955132,2,legitimate,none,0.14769502897904754,0.07436086881539289,0.11972234040720635,0.062402297703062326,0.006675037583228875
user_095,392.88097888857646,314.13430719655645,2.419746774845213,5236.061916260689,0.3995066672587774,4,legitimate,none,0.1270479465888335,0.04668725070049448,0.09085491934472033,0.06686236492001138,0.03661872340557659
user_058,157.15330113518303,336.3414465037845,2.9501727026671576,3088.991183622005,0.22340394517894305,4,legitimate,none,0.0067472825758569345,0.06795650040834636,0.1492671804162749,0.0027330182820874413,0.07832286603740134
user_093,264.1952953788822,439.2050359614184,3.3364947284980584,2677.993232903656,0.5989669718097267,3,legitimate,none,0.17433640895270153,0.06015233813225067,0.07468602013603107,0.002697974774601899,0.026594952892395298
user_010,313.11445655385535,590.8471997344616,3.8730844413909784,5237.272572327219,0.43927337746104583,3,legitimate,none,0.08956369027065347,0.03148238847757835,0.01429557734483807,0.11800461929251681,0.048247574795906835
user_075,421.76653879681453,256.99071998601744,3.1344687730777,1861.5998488711987,0.9273535265952286,9,attack,credential_theft,0.9727603083005288,0.5971617370046878,1.929914431961472,0.581042092432323,2.349846311233512
user_014,337.35020017131166,359.6412917684049,0.9509874991577567,4478.694889369646,0.4937589909803644,4,legitimate,none,0.1080681864559205,0.05229433125099355,0.06451015432944392,0.007266714240488912,0.05484717970387321
user_022,234.6570296917051,400.17737413723097,3.3127524411688265,4028.3470175569787,0.35548084734022184,3,legitimate,none,0.1284284769889445,0.09791490753903137,0.12571359986706396,0.0895076393454708,0.182862179559596
user_045,199.11644016941094,630.3172691843896,2.17041172111781,4574.6074510589915,0.4323891943522539,3,legitimate,none,0.001602187184322387,0.08544195007129421,0.00407538232507219,0.02171282761735299,0.003739956312216183
user_008,307.11900737091145,226.93675771456424,2.778159016773628,946.9591211252209,0.5838621813641178,4,attack,credential_theft,0.760926270770559,0.5443684430064542,1.5183518313861166,0.7997108944387809,1.1912554259796215
user_069,283.2278981022081,629.1920892806601,1.1127906101418952,3533.146381671459,0.5032285001887481,4,legitimate,none,0.036819115458233305,0.135649002662247,0.020354938214853166,0.131027459890087,0.16586053653463131
user_013,268.89798520785865,331.3247750900232,3.60893124706583,2087.5457452015053,0.6043976215193617,4,legitimate,none,0.04006652728033698,0.07027790410736477,0.05939671308740952,0.06120840403929243,0.017334649517142954
user_069,275.18320140487634,473.79409270321025,1.2751778511519822,2716.269521767753,0.41385974646406,7,legitimate,none,0.0073697025658377175,0.1448338305384289,0.12260264724874206,0.130470383701323,0.0411855729917899
user_099,222.5214767990141,552.7313262688239,1.207160193505102,4696.4967981699365,0.5319450385601966,6,legitimate,none,0.008388215235288593,0.03612040869691165,0.021118743753376808,0.04604491836007593,0.10416021293613419
user_018,322.34543847416535,234.3550198567123,7.215356592828537,1760.8769499319055,1.0,6,attack,credential_theft,0.8534243986765984,0.5995970361502523,1.1982254424691523,0.5219985209374775,1.0123346819842352
user_077,320.4884157624841,414.29827311320724,1.614282938207518,4536.259148934323,0.5215070126369864,4,legitimate,none,0.03151705789876839,0.00359591656165684,0.05349038065060704,0.06689212420762283,0.01643301577749277
user_031,207.02088723619633,532.0396170840274,3.69425880123102,2971.4323106423312,0.4262998809497985,3,legitimate,none,0.043393917562568225,0.06471711143406406,0.12463243458546852,0.09529229788602532,0.10759422296521379
user_008,183.34401288992652,490.48004183993356,1.1317646476731877,4207.042130929472,0.26826732310871715,1,legitimate,none,0.051238383616065954,0.015240248479824912,0.025924562257724857,0.11017837342230401,0.006816755970712276
user_013,238.17346649348838,333.7751831772507,3.2911487749284962,1932.1327843620336,0.5478011268268643,6,legitimate,none,0.07877238278778094,0.06340187576921702,0.03388788653825409,0.1310992708022544,0.07792974769730934
user_000,228.1802781707174,693.7945962364925,3.0785330985345567,3486.2805695500424,0.23483614114511153,3,legitimate,none,0.014549300404679744,0.019857646904026773,0.036748871963219555,0.08158505946862,0.06642686532353954
user_047,279.8931222311864,319.3479796270364,1.0546914990044294,3827.695111003644,0.22510998809612057,5,legitimate,none,0.04956799840829517,0.22546434289617434,0.0170151787444094,0.027619477260395143,0.01998180896323065
user_068,222.6479659713944,473.1957867649738,1.5654024925542132,3520.6500930603997,0.30948233926894503,4,legitimate,none,0.10339433300800907,0.033088057146021366,0.030137347829548636,0.06636119913684535,0.06025859813316953
user_000,258.1756286775268,741.5966109752619,3.127232755987972,3392.7423146161227,0.2655424213614961,5,legitimate,none,0.1479164875956276,0.09012520236382064,0.021511095244386418,0.1062264872392003,0.20586878425998878
user_022,223.6861079438994,395.7943443336531,3.597866362349807,4297.845588322896,0.4617959417145702,4,legitimate,none,0.07567105252437115,0.08588975551260572,0.05046764406326853,0.028595213275858688,0.061522532435382124
user_081,314.0104606345525,445.5675705786326,1.1197609973547122,4382.8373894858105,0.16842425462083493,2,legitimate,none,0.045864393778511994,0.02219339451437153,0.08450067627583607,0.07067392416850753,0.11856221454488078
user_066,203.1340011711393,563.7624693855375,1.0080999486558968,2573.4551360193345,0.18706777790493528,4,legitimate,none,0.08165000324030573,0.06528513507934097,0.03362842612612203,0.09591836108324986,0.09587858819071197
user_019,231.1668971094801,514.4894026112376,2.2129593323920655,1813.0556915201535,0.2039117382582719,4,legitimate,none,0.0707199085397152,0.010599771479651854,0.030519153185927454,0.12676737056688306,0.026998565978111993
user_035,196.00241175542567,549.257403263623,2.3484502377678913,4986.604817217172,0.17217765083877087,5,legitimate,none,0.06019867016593735,0.04704868791394482,0.08714177975448793,0.03667523574873691,0.18739826701322776
user_021,206.9305067766268,436.2768871090824,2.9655992777414815,2714.526326030732,0.19034223047899562,3,legitimate,none,0.035385349453158924,0.060058368560447904,0.09215980380633143,0.010471965153583923,0.030877607405510158
user_031,181.79338644544245,599.7075052242932,2.947246896530117,2626.7007825917644,0.49507424394156785,4,legitimate,none,0.08375374000855244,0.05423759767172219,0.10277822131339737,0.03177833608397572,0.03637635171334196
user_055,324.798523560972,1215.3374349229168,1.4540109685202594,15090.118536212562,1.0,8,attack,social_engineering,0.2976200347521293,0.9623800607161174,0.5070968459591629,2.6752274079501963,0.9680905556791045
user_092,203.30378498715217,969.0723590800187,1.311675330273363,7576.47918532892,1.0,8,attack,social_engineering,0.17174428867388142,0.7314630217031427,0.5949287237895609,1.0203371821331357,0.7153316348676988
user_084,305.00939458800707,626.2676027041975,1.185807028782887,3241.4713848936067,0.19160731118605212,4,legitimate,none,0.010724114895760873,0.016920340987054906,0.06894630811491657,0.06941470512152936,0.08928789326180421
user_077,330.6429098989616,418.05317797256714,1.5819294834999027,4278.303882587055,0.5675984072268042,5,legitimate,none,0.06420009229546955,0.012691796096982335,0.032376329012835124,0.0062230942805223885,0.10626654451074823
user_072,220.80890193023893,578.3511189921959,2.259900127013948,3938.450153813309,0.534346868515243,6,legitimate,none,0.02998270800307129,0.03774493916049161,0.04836640701233156,0.08292884098932295,0.06852901148400083
user_087,271.5068211469658,281.71467024285846,3.767235043628645,3943.0173391325234,0.17065567515567517,3,legitimate,none,0.06439490937366185,0.14399812563352438,0.08704310686093697,0.042661083370133995,0.08548061057215502
user_065,317.04073649884936,454.21111516655725,2.365377201330757,3145.6779099854934,0.23119535817269193,2,legitimate,none,0.06539886245249517,0.12943285166320442,0.1656995253954859,0.03471286080665728,0.11581654144626842
user_096,313.2741311255997,539.6523255410439,2.3908696967904355,3416.836333770891,0.41635597711036876,3,legitimate,none,0.13554603602153315,0.06682895572941136,0.011527430663560878,0.11997862237627277,0.008268815893004908
user_076,195.70192690283685,520.220034584625,2.7533038004963593,4591.40419045088,0.45186363640719446,5,legitimate,none,0.12710121785838574,0.10104605204207381,0.046253089844948976,0.008853231180231706,0.06014853951759469
user_037,292.7710910649803,580.8871901920618,2.5873160007508877,3599.8353912382954,0.2515980994044499,6,legitimate,none,0.03820710556424024,0.073380931374183,0.029369133605784817,0.0030325445906476517,0.027953996050856682
user_068,233.48107245926997,425.96023823201676,1.561161391702299,3585.1159783836347,0.35030685164341835,4,legitimate,none,0.059769300882609566,0.12960754713560463,0.02734642574768852,0.08588711536243256,0.06370480662828273
user_001,197.85866944297467,305.05023380784786,3.5884558710822145,4449.901752598502,0.4451272808059318,7,legitimate,none,0.09194186610285413,0.05625411401007091,0.0027990792397570158,0.16999686102100905,0.05015736462302128
user_045,192.17691980892613,681.8536765651052,2.1236666425472093,4265.5429987809675,0.403181428980792,6,legitimate,none,0.03330522058752218,0.01066526452144846,0.025525033582776125,0.08780675859127005,0.07103703492812981
user_019,404.47079926803997,193.1654939320531,5.788820671448605,878.9474638264294,0.5168576649677186,9,attack,credential_theft,0.6259536552883224,0.6205694363485359,1.5360388166484877,0.5766673861368308,1.6031462694134992
user_004,276.50149531809427,384.29112357499866,1.47063899861036,3300.761714887963,0.33664363038683287,2,legitimate,none,0.015166529327899613,0.08008368740537113,0.216258583439939,0.06507603067496721,0.052326054650193986
user_071,277.735616200236,342.85207765452327,2.512905538088712,5642.528355006289,0.3704756120885243,4,legitimate,none,0.0026868323813750623,0.10382190510329359,0.0886442661463553,0.17048130189995464,0.09411054836124103
user_052,280.48940467568684,797.2767702138764,1.365257656908925,3829.645962647585,0.5305194007072009,5,legitimate,none,0.02742827726253188,0.14547715027052743,0.03872156985570225,0.07725959457863034,0.026244516054140805
user_019,237.7687174581526,464.40926802701944,2.7011486149018866,2448.48123000285,0.18009278247803817,7,legitimate,none,0.04418090016900865,0.08777149197030513,0.1833529013454949,0.17927635239948986,0.09296526562050263
user_033,471.70072871699494,1063.2586320666996,0.8219193937489028,4543.917391725914,0.8195888945223068,10,attack,social_engineering,0.48773098518863245,1.482439360912937,0.47297843692894515,1.141008791073908,0.9706306786133649
user_028,353.4667020254819,375.44953148467135,2.5827153537186436,2800.3484952825024,0.2582253767107072,5,legitimate,none,0.032051331067186814,0.0630461003122937,0.03650847785061572,0.035239166017745495,0.07172684325177539
user_031,180.79611887138608,583.564661074046,2.8781749797421825,2766.0276912350523,0.48507260821767645,7,legitimate,none,0.08878001023106195,0.025859775002685034,0.12380558353090487,0.01957861032153568,0.015439171341834283
user_038,310.1220825431504,364.1692846999401,11.211151599620157,1274.6454733518763,1.0,8,attack,session_hijack,0.8391712990707874,0.4472957125658783,2.0290142422472304,0.6731095211331247,2.3050923550643216
user_027,218.3962517563037,500.74335338321293,3.1060728425401907,2800.6846071510927,0.5169557383639738,6,legitimate,none,0.017497461291319013,0.013345179255871416,0.0009597875702178465,0.09389021025816653,0.11977859155873391
user_067,162.08838264862484,677.8588183525808,2.984423261044879,3478.619224520122,0.1981758280277597,6,legitimate,none,0.02493030589797844,0.0555519473717789,0.04067868592148291,0.01639076261958688,0.021391304063792478
user_037,244.52046187065935,704.6140041164123,2.7751286896566505,3847.2522164928155,0.24312409147398534,5,legitimate,none,0.13289635241471376,0.12398548850626724,0.0410887435532177,0.07197101005870749,0.06069321612342184
user_038,305.3497145036287,264.0399154661623,8.67005646921812,1169.5293141613904,0.820220439860135,6,attack,credential_theft,0.8108688890814254,0.5992633111490004,1.3424644910911014,0.7000671908011195,1.7109043052492279
user_051,266.78564854911986,675.4760949075885,2.876732481164501,4130.308639568104,0.20174633976959244,5,legitimate,none,0.020758305846918013,0.0015036953588394044,0.06844261359244927,0.1132356736903428,0.041382034188904626
user_043,198.32188240336316,398.16121676657207,2.4701979760404655,4460.50397846296,0.5628119423796691,5,legitimate,none,0.004416640719386664,0.07438783587141203,0.23746947441886812,0.1295564461280393,0.057617921352432676
user_050,202.36733463615911,493.90091543468156,3.524093511387325,2803.7397640251893,0.21014335019199612,5,legitimate,none,0.03122433192893588,0.0877938149938164,0.008250244988110035,0.04982646901614233,0.0712788353562745
user_071,284.52112307001784,311.32771261100083,2.6448466723819486,5399.705312403847,0.47101401704526574,6,legitimate,none,0.02167905717497604,0.0023283253718728593,0.04079316014706177,0.12011029564981456,0.15172663379890455
user_077,292.52137911225867,440.56621887760986,1.4949207967365905,4748.538459400037,0.493113547729833,3,legitimate,none,0.05849703916290938,0.06722737441814176,0.024406043128180368,0.11681853207638412,0.038906710179441584
user_083,265.91158625118356,367.7010788300633,1.8708667943278163,4087.31952601348,0.5007837216415696,6,legitimate,none,0.10940206031323463,0.11882361454256858,0.05796939108397502,0.0173648279583216,0.02500198526586088
user_042,284.61518728377195,596.696386425109,2.945074524254925,2560.287117946097,0.48109276875082896,7,legitimate,none,0.09574105799843502,0.034569619518701446,0.0036568603716662083,0.04209835253807822,0.0225559099047241
user_070,414.7760982792476,376.57476658270747,8.178194312320638,815.7724378054769,0.7144017315933705,8,attack,session_hijack,0.6549521069210181,0.4139789170653039,1.7479744675132736,0.6722230141879162,2.930555150042126
